city,curtime,temp
MSK,22.09,15
MSK,21.09,19
MSK,20.09,15
MSK,19.09,18
MSK,18.09,20
MSK,17.09,15
MSK,16.09,13
MSK,15.09,10
MSK,14.09,10
MSK,13.09,10
MSK,12.09,12
MSK,11.09,12
MSK,10.09,11
MSK,09.09,12
MSK,08.09,11
MSK,07.09,13
MSK,06.09,14
MSK,05.09,14
MSK,04.09,14
MSK,03.09,13
MSK,02.09,14
MSK,01.09,14
MSK,31.08,15
MSK,30.08,15
MSK,29.08,19
MSK,28.08,18
MSK,27.08,19
MSK,26.08,19
MSK,25.08,15
MSK,24.08,14
MSK,23.08,18
MSK,22.08,18
MSK,21.08,16
MSK,20.08,16
MSK,19.08,14
MSK,18.08,12
MSK,17.08,13
MSK,16.08,14
MSK,15.08,16
MSK,14.08,17
MSK,13.08,22
MSK,12.08,20
MSK,11.08,21
MSK,10.08,24
MSK,09.08,23
MSK,08.08,23
MSK,07.08,20
MSK,06.08,18
MSK,05.08,18
MSK,04.08,18
MSK,03.08,18
MSK,02.08,17
MSK,01.08,17
MSK,31.07,19
MSK,30.07,20
MSK,29.07,20
MSK,28.07,20
MSK,27.07,21
MSK,26.07,21
MSK,25.07,19
MSK,24.07,19
MSK,23.07,18
MSK,22.07,17
MSK,21.07,15
MSK,20.07,17
MSK,19.07,18
MSK,18.07,17
MSK,17.07,17
MSK,16.07,17
MSK,15.07,16
MSK,14.07,15
MSK,13.07,12
MSK,12.07,15
MSK,11.07,15
MSK,10.07,20
MSK,09.07,23
MSK,08.07,19
MSK,07.07,16
MSK,06.07,17
MSK,05.07,23
MSK,04.07,24
MSK,03.07,18
MSK,02.07,20
MSK,01.07,20
MSK,30.06,17
MSK,29.06,18
MSK,28.06,15
MSK,27.06,18
MSK,26.06,21
MSK,25.06,20
MSK,24.06,20
MSK,23.06,20
MSK,22.06,20
MSK,21.06,18
MSK,20.06,18
MSK,19.06,16
MSK,18.06,15
MSK,17.06,15
MSK,16.06,16
MSK,15.06,22
MSK,14.06,24
MSK,13.06,19
MSK,12.06,16
MSK,11.06,16
MSK,10.06,15
MSK,09.06,17
MSK,08.06,20
MSK,07.06,20
MSK,06.06,15
MSK,05.06,13
MSK,04.06,20
MSK,03.06,21
MSK,02.06,18
MSK,01.06,17
MSK,31.05,19
MSK,30.05,20
MSK,29.05,20
MSK,28.05,20
MSK,27.05,23
MSK,26.05,20
MSK,25.05,15
MSK,24.05,15
MSK,23.05,14
MSK,22.05,19
MSK,21.05,18
MSK,20.05,14
MSK,19.05,9
MSK,18.05,9
MSK,17.05,9
MSK,16.05,8
MSK,15.05,11
MSK,14.05,15
MSK,13.05,17
MSK,12.05,17
MSK,11.05,15
MSK,10.05,15
MSK,09.05,14
MSK,08.05,12
MSK,07.05,11
MSK,06.05,11
MSK,05.05,10
MSK,04.05,10
MSK,03.05,11
MSK,02.05,14
MSK,01.05,10
MSK,30.04,13
MSK,29.04,18
MSK,28.04,16
MSK,27.04,13
MSK,26.04,9
MSK,25.04,7
MSK,24.04,7
MSK,23.04,7
MSK,22.04,5
MSK,21.04,4
MSK,20.04,0
MSK,19.04,0
MSK,18.04,4
MSK,17.04,5
MSK,16.04,3
MSK,15.04,4
MSK,14.04,6
MSK,13.04,10
MSK,12.04,11
MSK,11.04,10
MSK,10.04,7
MSK,09.04,4
MSK,08.04,5
MSK,07.04,4
MSK,06.04,2
MSK,05.04,2
MSK,04.04,3
MSK,03.04,1
MSK,02.04,3
MSK,01.04,0
MSK,31.03,0
MSK,30.03,0
MSK,29.03,0
MSK,28.03,0
MSK,27.03,1
MSK,26.03,1
MSK,25.03,4
MSK,24.03,3
MSK,23.03,-4
MSK,22.03,-3
MSK,21.03,2
MSK,20.03,4
MSK,19.03,4
MSK,18.03,4
MSK,17.03,4
MSK,16.03,4
MSK,15.03,4
MSK,14.03,2
MSK,13.03,2
MSK,12.03,3
MSK,11.03,7
MSK,10.03,6
MSK,09.03,6
MSK,08.03,1
MSK,07.03,1
MSK,06.03,0
MSK,05.03,1
MSK,04.03,1
MSK,03.03,0
MSK,02.03,0
MSK,01.03,1
MSK,28.02,2
MSK,27.02,0
MSK,26.02,1
MSK,25.02,1
MSK,24.02,3
MSK,23.02,2
MSK,22.02,2
MSK,21.02,1
MSK,20.02,1
MSK,19.02,-2
MSK,18.02,-4
MSK,17.02,-6
MSK,16.02,-8
MSK,15.02,-4
MSK,14.02,-2
MSK,13.02,0
MSK,12.02,0
MSK,11.02,-4
MSK,10.02,-8
MSK,09.02,-5
MSK,08.02,-2
MSK,07.02,-5
MSK,06.02,-9
MSK,05.02,-6
MSK,04.02,-5
MSK,03.02,-4
MSK,02.02,-2
MSK,01.02,1
MSK,31.01,-1
MSK,30.01,-2
MSK,29.01,-2
MSK,28.01,-4
MSK,27.01,-7
MSK,26.01,-10
MSK,25.01,-6
MSK,24.01,-1
MSK,23.01,-6
MSK,22.01,-13
MSK,21.01,-13
MSK,20.01,-3
MSK,19.01,0
MSK,18.01,1
MSK,17.01,0
MSK,16.01,0
MSK,15.01,2
MSK,14.01,2
MSK,13.01,-1
MSK,12.01,0
MSK,11.01,-1
MSK,10.01,-5
MSK,09.01,-8
MSK,08.01,-13
MSK,07.01,-18
MSK,06.01,-18
MSK,05.01,-9
MSK,04.01,1
MSK,03.01,2
MSK,02.01,1
MSK,01.01,-2
SPB,22.09,14
SPB,21.09,13
SPB,20.09,15
SPB,19.09,15
SPB,18.09,18
SPB,17.09,16
SPB,16.09,15
SPB,15.09,14
SPB,14.09,15
SPB,13.09,15
SPB,12.09,14
SPB,11.09,15
SPB,10.09,13
SPB,09.09,13
SPB,08.09,13
SPB,07.09,13
SPB,06.09,15
SPB,05.09,15
SPB,04.09,15
SPB,03.09,13
SPB,02.09,15
SPB,01.09,17
SPB,31.08,17
SPB,30.08,17
SPB,29.08,18
SPB,28.08,17
SPB,27.08,19
SPB,26.08,20
SPB,25.08,20
SPB,24.08,20
SPB,23.08,20
SPB,22.08,19
SPB,21.08,19
SPB,20.08,18
SPB,19.08,14
SPB,18.08,14
SPB,17.08,15
SPB,16.08,14
SPB,15.08,18
SPB,14.08,16
SPB,13.08,19
SPB,12.08,23
SPB,11.08,21
SPB,10.08,19
SPB,09.08,21
SPB,08.08,21
SPB,07.08,20
SPB,06.08,21
SPB,05.08,19
SPB,04.08,17
SPB,03.08,16
SPB,02.08,17
SPB,01.08,17
SPB,31.07,15
SPB,30.07,17
SPB,29.07,17
SPB,28.07,18
SPB,27.07,20
SPB,26.07,21
SPB,25.07,18
SPB,24.07,17
SPB,23.07,17
SPB,22.07,16
SPB,21.07,18
SPB,20.07,17
SPB,19.07,17
SPB,18.07,18
SPB,17.07,16
SPB,16.07,17
SPB,15.07,16
SPB,14.07,13
SPB,13.07,12
SPB,12.07,12
SPB,11.07,14
SPB,10.07,17
SPB,09.07,18
SPB,08.07,17
SPB,07.07,13
SPB,06.07,15
SPB,05.07,18
SPB,04.07,21
SPB,03.07,21
SPB,02.07,17
SPB,01.07,18
SPB,30.06,19
SPB,29.06,18
SPB,28.06,16
SPB,27.06,15
SPB,26.06,16
SPB,25.06,16
SPB,24.06,20
SPB,23.06,17
SPB,22.06,18
SPB,21.06,17
SPB,20.06,19
SPB,19.06,17
SPB,18.06,14
SPB,17.06,13
SPB,16.06,13
SPB,15.06,15
SPB,14.06,18
SPB,13.06,19
SPB,12.06,14
SPB,11.06,14
SPB,10.06,14
SPB,09.06,13
SPB,08.06,14
SPB,07.06,16
SPB,06.06,15
SPB,05.06,14
SPB,04.06,13
SPB,03.06,18
SPB,02.06,16
SPB,01.06,15
SPB,31.05,14
SPB,30.05,16
SPB,29.05,16
SPB,28.05,13
SPB,27.05,14
SPB,26.05,17
SPB,25.05,15
SPB,24.05,11
SPB,23.05,13
SPB,22.05,11
SPB,21.05,12
SPB,20.05,11
SPB,19.05,8
SPB,18.05,7
SPB,17.05,10
SPB,16.05,10
SPB,15.05,10
SPB,14.05,10
SPB,13.05,14
SPB,12.05,12
SPB,11.05,10
SPB,10.05,11
SPB,09.05,10
SPB,08.05,12
SPB,07.05,17
SPB,06.05,17
SPB,05.05,11
SPB,04.05,8
SPB,03.05,8
SPB,02.05,8
SPB,01.05,10
SPB,30.04,7
SPB,29.04,8
SPB,28.04,12
SPB,27.04,9
SPB,26.04,6
SPB,25.04,5
SPB,24.04,5
SPB,23.04,5
SPB,22.04,7
SPB,21.04,5
SPB,20.04,3
SPB,19.04,1
SPB,18.04,4
SPB,17.04,4
SPB,16.04,4
SPB,15.04,3
SPB,14.04,4
SPB,13.04,6
SPB,12.04,8
SPB,11.04,6
SPB,10.04,5
SPB,09.04,5
SPB,08.04,5
SPB,07.04,3
SPB,06.04,4
SPB,05.04,4
SPB,04.04,3
SPB,03.04,4
SPB,02.04,2
SPB,01.04,4
SPB,31.03,3
SPB,30.03,1
SPB,29.03,4
SPB,28.03,5
SPB,27.03,2
SPB,26.03,0
SPB,25.03,0
SPB,24.03,2
SPB,23.03,-1
SPB,22.03,-4
SPB,21.03,-1
SPB,20.03,3
SPB,19.03,5
SPB,18.03,6
SPB,17.03,7
SPB,16.03,5
SPB,15.03,4
SPB,14.03,3
SPB,13.03,2
SPB,12.03,3
SPB,11.03,3
SPB,10.03,3
SPB,09.03,4
SPB,08.03,5
SPB,07.03,2
SPB,06.03,1
SPB,05.03,1
SPB,04.03,3
SPB,03.03,3
SPB,02.03,2
SPB,01.03,2
SPB,28.02,1
SPB,27.02,1
SPB,26.02,2
SPB,25.02,4
SPB,24.02,3
SPB,23.02,3
SPB,22.02,3
SPB,21.02,2
SPB,20.02,2
SPB,19.02,0
SPB,18.02,-2
SPB,17.02,-5
SPB,16.02,-9
SPB,15.02,-4
SPB,14.02,0
SPB,13.02,1
SPB,12.02,1
SPB,11.02,2
SPB,10.02,-2
SPB,09.02,-9
SPB,08.02,-2
SPB,07.02,-1
SPB,06.02,-3
SPB,05.02,-3
SPB,04.02,-2
SPB,03.02,0
SPB,02.02,1
SPB,01.02,1
SPB,31.01,1
SPB,30.01,1
SPB,29.01,-1
SPB,28.01,-2
SPB,27.01,-3
SPB,26.01,-2
SPB,25.01,-3
SPB,24.01,-2
SPB,23.01,-6
SPB,22.01,-12
SPB,21.01,-11
SPB,20.01,-7
SPB,19.01,0
SPB,18.01,2
SPB,17.01,3
SPB,16.01,1
SPB,15.01,2
SPB,14.01,0
SPB,13.01,-4
SPB,12.01,-6
SPB,11.01,-1
SPB,10.01,-1
SPB,09.01,-1
SPB,08.01,-8
SPB,07.01,-9
SPB,06.01,-11
SPB,05.01,-8
SPB,04.01,-2
SPB,03.01,2
SPB,02.01,3
SPB,01.01,2
NSK,22.09,6
NSK,21.09,8
NSK,20.09,7
NSK,19.09,5
NSK,18.09,5
NSK,17.09,5
NSK,16.09,7
NSK,15.09,6
NSK,14.09,5
NSK,13.09,6
NSK,12.09,16
NSK,11.09,21
NSK,10.09,20
NSK,09.09,13
NSK,08.09,11
NSK,07.09,9
NSK,06.09,11
NSK,05.09,11
NSK,04.09,13
NSK,03.09,19
NSK,02.09,19
NSK,01.09,20
NSK,31.08,20
NSK,30.08,18
NSK,29.08,16
NSK,28.08,13
NSK,27.08,12
NSK,26.08,14
NSK,25.08,16
NSK,24.08,15
NSK,23.08,13
NSK,22.08,14
NSK,21.08,19
NSK,20.08,21
NSK,19.08,23
NSK,18.08,21
NSK,17.08,21
NSK,16.08,19
NSK,15.08,14
NSK,14.08,16
NSK,13.08,15
NSK,12.08,17
NSK,11.08,15
NSK,10.08,13
NSK,09.08,13
NSK,08.08,15
NSK,07.08,16
NSK,06.08,18
NSK,05.08,19
NSK,04.08,21
NSK,03.08,21
NSK,02.08,19
NSK,01.08,23
NSK,31.07,19
NSK,30.07,19
NSK,29.07,18
NSK,28.07,19
NSK,27.07,19
NSK,26.07,19
NSK,25.07,21
NSK,24.07,21
NSK,23.07,21
NSK,22.07,22
NSK,21.07,19
NSK,20.07,20
NSK,19.07,23
NSK,18.07,23
NSK,17.07,21
NSK,16.07,20
NSK,15.07,21
NSK,14.07,24
NSK,13.07,23
NSK,12.07,18
NSK,11.07,17
NSK,10.07,15
NSK,09.07,15
NSK,08.07,16
NSK,07.07,17
NSK,06.07,13
NSK,05.07,14
NSK,04.07,16
NSK,03.07,24
NSK,02.07,25
NSK,01.07,24
NSK,30.06,23
NSK,29.06,21
NSK,28.06,20
NSK,27.06,18
NSK,26.06,17
NSK,25.06,18
NSK,24.06,23
NSK,23.06,20
NSK,22.06,19
NSK,21.06,21
NSK,20.06,23
NSK,19.06,22
NSK,18.06,20
NSK,17.06,19
NSK,16.06,15
NSK,15.06,20
NSK,14.06,20
NSK,13.06,18
NSK,12.06,16
NSK,11.06,14
NSK,10.06,15
NSK,09.06,19
NSK,08.06,22
NSK,07.06,21
NSK,06.06,20
NSK,05.06,18
NSK,04.06,19
NSK,03.06,20
NSK,02.06,16
NSK,01.06,17
NSK,31.05,12
NSK,30.05,9
NSK,29.05,9
NSK,28.05,14
NSK,27.05,14
NSK,26.05,12
NSK,25.05,11
NSK,24.05,10
NSK,23.05,12
NSK,22.05,13
NSK,21.05,16
NSK,20.05,18
NSK,19.05,17
NSK,18.05,17
NSK,17.05,16
NSK,16.05,17
NSK,15.05,15
NSK,14.05,13
NSK,13.05,12
NSK,12.05,11
NSK,11.05,13
NSK,10.05,18
NSK,09.05,16
NSK,08.05,13
NSK,07.05,11
NSK,06.05,13
NSK,05.05,14
NSK,04.05,10
NSK,03.05,7
NSK,02.05,9
NSK,01.05,8
NSK,30.04,7
NSK,29.04,4
NSK,28.04,6
NSK,27.04,8
NSK,26.04,12
NSK,25.04,10
NSK,24.04,13
NSK,23.04,13
NSK,22.04,16
NSK,21.04,13
NSK,20.04,12
NSK,19.04,8
NSK,18.04,8
NSK,17.04,3
NSK,16.04,4
NSK,15.04,4
NSK,14.04,4
NSK,13.04,4
NSK,12.04,5
NSK,11.04,6
NSK,10.04,2
NSK,09.04,0
NSK,08.04,2
NSK,07.04,5
NSK,06.04,3
NSK,05.04,2
NSK,04.04,1
NSK,03.04,-1
NSK,02.04,-3
NSK,01.04,-5
NSK,31.03,-8
NSK,30.03,-8
NSK,29.03,-10
NSK,28.03,-8
NSK,27.03,-4
NSK,26.03,-6
NSK,25.03,-3
NSK,24.03,1
NSK,23.03,3
NSK,22.03,-1
NSK,21.03,-3
NSK,20.03,-6
NSK,19.03,-2
NSK,18.03,-4
NSK,17.03,-4
NSK,16.03,-4
NSK,15.03,-5
NSK,14.03,-4
NSK,13.03,-3
NSK,12.03,-2
NSK,11.03,-1
NSK,10.03,-3
NSK,09.03,-14
NSK,08.03,-12
NSK,07.03,-12
NSK,06.03,-12
NSK,05.03,-10
NSK,04.03,-8
NSK,03.03,-7
NSK,02.03,-8
NSK,01.03,-7
NSK,28.02,-4
NSK,27.02,-5
NSK,26.02,-4
NSK,25.02,-5
NSK,24.02,-4
NSK,23.02,-15
NSK,22.02,-14
NSK,21.02,-17
NSK,20.02,-23
NSK,19.02,-29
NSK,18.02,-17
NSK,17.02,-13
NSK,16.02,-15
NSK,15.02,-11
NSK,14.02,-7
NSK,13.02,-10
NSK,12.02,-5
NSK,11.02,-8
NSK,10.02,-8
NSK,09.02,-3
NSK,08.02,-6
NSK,07.02,-10
NSK,06.02,-11
NSK,05.02,-20
NSK,04.02,-19
NSK,03.02,-17
NSK,02.02,-20
NSK,01.02,-23
NSK,31.01,-21
NSK,30.01,-18
NSK,29.01,-13
NSK,28.01,-16
NSK,27.01,-22
NSK,26.01,-33
NSK,25.01,-34
NSK,24.01,-33
NSK,23.01,-22
NSK,22.01,-15
NSK,21.01,-7
NSK,20.01,-6
NSK,19.01,-8
NSK,18.01,-6
NSK,17.01,-3
NSK,16.01,-4
NSK,15.01,-4
NSK,14.01,-8
NSK,13.01,-19
NSK,12.01,-20
NSK,11.01,-18
NSK,10.01,-14
NSK,09.01,0
NSK,08.01,-2
NSK,07.01,-2
NSK,06.01,-5
NSK,05.01,-9
NSK,04.01,-19
NSK,03.01,-24
NSK,02.01,-11
NSK,01.01,-4
EKB,22.09,12
EKB,21.09,9
EKB,20.09,12
EKB,19.09,12
EKB,18.09,10
EKB,17.09,9
EKB,16.09,13
EKB,15.09,13
EKB,14.09,11
EKB,13.09,11
EKB,12.09,8
EKB,11.09,11
EKB,10.09,14
EKB,09.09,16
EKB,08.09,20
EKB,07.09,16
EKB,06.09,11
EKB,05.09,11
EKB,04.09,8
EKB,03.09,7
EKB,02.09,6
EKB,01.09,6
EKB,31.08,6
EKB,30.08,8
EKB,29.08,11
EKB,28.08,12
EKB,27.08,11
EKB,26.08,9
EKB,25.08,8
EKB,24.08,7
EKB,23.08,8
EKB,22.08,14
EKB,21.08,13
EKB,20.08,11
EKB,19.08,12
EKB,18.08,14
EKB,17.08,14
EKB,16.08,16
EKB,15.08,17
EKB,14.08,18
EKB,13.08,15
EKB,12.08,16
EKB,11.08,16
EKB,10.08,15
EKB,09.08,16
EKB,08.08,15
EKB,07.08,13
EKB,06.08,13
EKB,05.08,14
EKB,04.08,14
EKB,03.08,17
EKB,02.08,17
EKB,01.08,20
EKB,31.07,22
EKB,30.07,20
EKB,29.07,18
EKB,28.07,15
EKB,27.07,14
EKB,26.07,16
EKB,25.07,16
EKB,24.07,17
EKB,23.07,17
EKB,22.07,19
EKB,21.07,19
EKB,20.07,16
EKB,19.07,13
EKB,18.07,13
EKB,17.07,14
EKB,16.07,16
EKB,15.07,17
EKB,14.07,16
EKB,13.07,15
EKB,12.07,19
EKB,11.07,17
EKB,10.07,12
EKB,09.07,13
EKB,08.07,12
EKB,07.07,9
EKB,06.07,15
EKB,05.07,13
EKB,04.07,9
EKB,03.07,14
EKB,02.07,16
EKB,01.07,17
EKB,30.06,25
EKB,29.06,25
EKB,28.06,23
EKB,27.06,21
EKB,26.06,16
EKB,25.06,18
EKB,24.06,23
EKB,23.06,25
EKB,22.06,27
EKB,21.06,24
EKB,20.06,22
EKB,19.06,23
EKB,18.06,26
EKB,17.06,25
EKB,16.06,22
EKB,15.06,19
EKB,14.06,14
EKB,13.06,14
EKB,12.06,14
EKB,11.06,12
EKB,10.06,11
EKB,09.06,10
EKB,08.06,13
EKB,07.06,11
EKB,06.06,16
EKB,05.06,20
EKB,04.06,20
EKB,03.06,22
EKB,02.06,22
EKB,01.06,23
EKB,31.05,24
EKB,30.05,23
EKB,29.05,21
EKB,28.05,20
EKB,27.05,18
EKB,26.05,16
EKB,25.05,14
EKB,24.05,10
EKB,23.05,14
EKB,22.05,11
EKB,21.05,13
EKB,20.05,12
EKB,19.05,10
EKB,18.05,11
EKB,17.05,11
EKB,16.05,14
EKB,15.05,16
EKB,14.05,15
EKB,13.05,14
EKB,12.05,12
EKB,11.05,8
EKB,10.05,4
EKB,09.05,3
EKB,08.05,10
EKB,07.05,7
EKB,06.05,10
EKB,05.05,17
EKB,04.05,15
EKB,03.05,13
EKB,02.05,9
EKB,01.05,17
EKB,30.04,19
EKB,29.04,12
EKB,28.04,7
EKB,27.04,3
EKB,26.04,4
EKB,25.04,3
EKB,24.04,4
EKB,23.04,3
EKB,22.04,6
EKB,21.04,6
EKB,20.04,4
EKB,19.04,5
EKB,18.04,4
EKB,17.04,6
EKB,16.04,10
EKB,15.04,8
EKB,14.04,5
EKB,13.04,3
EKB,12.04,3
EKB,11.04,3
EKB,10.04,4
EKB,09.04,3
EKB,08.04,3
EKB,07.04,3
EKB,06.04,1
EKB,05.04,3
EKB,04.04,3
EKB,03.04,2
EKB,02.04,4
EKB,01.04,3
EKB,31.03,1
EKB,30.03,-2
EKB,29.03,-4
EKB,28.03,-8
EKB,27.03,-7
EKB,26.03,-5
EKB,25.03,-3
EKB,24.03,-5
EKB,23.03,-3
EKB,22.03,2
EKB,21.03,4
EKB,20.03,4
EKB,19.03,4
EKB,18.03,4
EKB,17.03,1
EKB,16.03,-3
EKB,15.03,0
EKB,14.03,1
EKB,13.03,1
EKB,12.03,1
EKB,11.03,0
EKB,10.03,0
EKB,09.03,-6
EKB,08.03,-11
EKB,07.03,-7
EKB,06.03,-5
EKB,05.03,-4
EKB,04.03,-4
EKB,03.03,-3
EKB,02.03,-1
EKB,01.03,-1
EKB,28.02,-2
EKB,27.02,1
EKB,26.02,0
EKB,25.02,-2
EKB,24.02,-1
EKB,23.02,-1
EKB,22.02,-2
EKB,21.02,-8
EKB,20.02,-12
EKB,19.02,-10
EKB,18.02,-12
EKB,17.02,-16
EKB,16.02,-10
EKB,15.02,-7
EKB,14.02,-5
EKB,13.02,-3
EKB,12.02,-3
EKB,11.02,-7
EKB,10.02,-7
EKB,09.02,-9
EKB,08.02,-9
EKB,07.02,-8
EKB,06.02,-6
EKB,05.02,-8
EKB,04.02,-6
EKB,03.02,-1
EKB,02.02,-5
EKB,01.02,-9
EKB,31.01,-10
EKB,30.01,-11
EKB,29.01,-9
EKB,28.01,-10
EKB,27.01,-11
EKB,26.01,-12
EKB,25.01,-16
EKB,24.01,-21
EKB,23.01,-20
EKB,22.01,-16
EKB,21.01,-12
EKB,20.01,-10
EKB,19.01,-6
EKB,18.01,-3
EKB,17.01,-4
EKB,16.01,-1
EKB,15.01,-1
EKB,14.01,-4
EKB,13.01,-10
EKB,12.01,-13
EKB,11.01,-8
EKB,10.01,-17
EKB,09.01,-23
EKB,08.01,-25
EKB,07.01,-12
EKB,06.01,-4
EKB,05.01,-3
EKB,04.01,-4
EKB,03.01,-20
EKB,02.01,-24
EKB,01.01,-22
NN,22.09,19
NN,21.09,17
NN,20.09,15
NN,19.09,19
NN,18.09,19
NN,17.09,14
NN,16.09,12
NN,15.09,14
NN,14.09,12
NN,13.09,12
NN,12.09,10
NN,11.09,11
NN,10.09,10
NN,09.09,12
NN,08.09,13
NN,07.09,16
NN,06.09,15
NN,05.09,13
NN,04.09,11
NN,03.09,11
NN,02.09,13
NN,01.09,10
NN,31.08,11
NN,30.08,12
NN,29.08,16
NN,28.08,18
NN,27.08,19
NN,26.08,17
NN,25.08,16
NN,24.08,11
NN,23.08,14
NN,22.08,17
NN,21.08,16
NN,20.08,15
NN,19.08,11
NN,18.08,12
NN,17.08,12
NN,16.08,13
NN,15.08,15
NN,14.08,18
NN,13.08,19
NN,12.08,17
NN,11.08,19
NN,10.08,21
NN,09.08,21
NN,08.08,20
NN,07.08,17
NN,06.08,16
NN,05.08,16
NN,04.08,17
NN,03.08,18
NN,02.08,17
NN,01.08,17
NN,31.07,20
NN,30.07,20
NN,29.07,22
NN,28.07,23
NN,27.07,20
NN,26.07,18
NN,25.07,19
NN,24.07,18
NN,23.07,16
NN,22.07,16
NN,21.07,16
NN,20.07,18
NN,19.07,17
NN,18.07,16
NN,17.07,16
NN,16.07,16
NN,15.07,14
NN,14.07,14
NN,13.07,13
NN,12.07,14
NN,11.07,18
NN,10.07,21
NN,09.07,20
NN,08.07,17
NN,07.07,13
NN,06.07,14
NN,05.07,20
NN,04.07,21
NN,03.07,16
NN,02.07,20
NN,01.07,19
NN,30.06,17
NN,29.06,15
NN,28.06,22
NN,27.06,25
NN,26.06,22
NN,25.06,23
NN,24.06,23
NN,23.06,23
NN,22.06,21
NN,21.06,25
NN,20.06,22
NN,19.06,16
NN,18.06,15
NN,17.06,14
NN,16.06,21
NN,15.06,25
NN,14.06,21
NN,13.06,17
NN,12.06,15
NN,11.06,14
NN,10.06,12
NN,09.06,14
NN,08.06,19
NN,07.06,15
NN,06.06,13
NN,05.06,14
NN,04.06,21
NN,03.06,20
NN,02.06,18
NN,01.06,21
NN,31.05,24
NN,30.05,26
NN,29.05,25
NN,28.05,24
NN,27.05,23
NN,26.05,18
NN,25.05,15
NN,24.05,17
NN,23.05,18
NN,22.05,19
NN,21.05,16
NN,20.05,12
NN,19.05,8
NN,18.05,10
NN,17.05,8
NN,16.05,13
NN,15.05,16
NN,14.05,17
NN,13.05,17
NN,12.05,16
NN,11.05,16
NN,10.05,14
NN,09.05,14
NN,08.05,12
NN,07.05,11
NN,06.05,9
NN,05.05,10
NN,04.05,14
NN,03.05,18
NN,02.05,16
NN,01.05,13
NN,30.04,16
NN,29.04,17
NN,28.04,10
NN,27.04,5
NN,26.04,5
NN,25.04,4
NN,24.04,4
NN,23.04,5
NN,22.04,3
NN,21.04,3
NN,20.04,0
NN,19.04,1
NN,18.04,4
NN,17.04,4
NN,16.04,4
NN,15.04,6
NN,14.04,9
NN,13.04,8
NN,12.04,6
NN,11.04,4
NN,10.04,2
NN,09.04,3
NN,08.04,4
NN,07.04,2
NN,06.04,1
NN,05.04,1
NN,04.04,0
NN,03.04,2
NN,02.04,1
NN,01.04,1
NN,31.03,-1
NN,30.03,-2
NN,29.03,-3
NN,28.03,-3
NN,27.03,-4
NN,26.03,-2
NN,25.03,3
NN,24.03,-2
NN,23.03,-5
NN,22.03,-2
NN,21.03,3
NN,20.03,4
NN,19.03,5
NN,18.03,4
NN,17.03,2
NN,16.03,2
NN,15.03,2
NN,14.03,2
NN,13.03,2
NN,12.03,3
NN,11.03,4
NN,10.03,4
NN,09.03,3
NN,08.03,-2
NN,07.03,-4
NN,06.03,-4
NN,05.03,-4
NN,04.03,-3
NN,03.03,-1
NN,02.03,-3
NN,01.03,-2
NN,28.02,-1
NN,27.02,-2
NN,26.02,1
NN,25.02,1
NN,24.02,0
NN,23.02,0
NN,22.02,1
NN,21.02,2
NN,20.02,-3
NN,19.02,-6
NN,18.02,-8
NN,17.02,-10
NN,16.02,-9
NN,15.02,-4
NN,14.02,-4
NN,13.02,-1
NN,12.02,-1
NN,11.02,-7
NN,10.02,-8
NN,09.02,-4
NN,08.02,-9
NN,07.02,-13
NN,06.02,-13
NN,05.02,-5
NN,04.02,-1
NN,03.02,-3
NN,02.02,-2
NN,01.02,-2
NN,31.01,-6
NN,30.01,-7
NN,29.01,-6
NN,28.01,-10
NN,27.01,-10
NN,26.01,-12
NN,25.01,-8
NN,24.01,-10
NN,23.01,-15
NN,22.01,-17
NN,21.01,-14
NN,20.01,-6
NN,19.01,0
NN,18.01,-2
NN,17.01,-1
NN,16.01,-1
NN,15.01,1
NN,14.01,1
NN,13.01,-2
NN,12.01,-1
NN,11.01,-3
NN,10.01,-8
NN,09.01,-11
NN,08.01,-17
NN,07.01,-25
NN,06.01,-19
NN,05.01,-3
NN,04.01,0
NN,03.01,1
NN,02.01,-2
NN,01.01,-7
KAZ,22.09,18
KAZ,21.09,16
KAZ,20.09,17
KAZ,19.09,20
KAZ,18.09,17
KAZ,17.09,15
KAZ,16.09,15
KAZ,15.09,15
KAZ,14.09,15
KAZ,13.09,14
KAZ,12.09,10
KAZ,11.09,11
KAZ,10.09,13
KAZ,09.09,15
KAZ,08.09,17
KAZ,07.09,20
KAZ,06.09,17
KAZ,05.09,15
KAZ,04.09,13
KAZ,03.09,13
KAZ,02.09,12
KAZ,01.09,12
KAZ,31.08,10
KAZ,30.08,13
KAZ,29.08,17
KAZ,28.08,18
KAZ,27.08,18
KAZ,26.08,17
KAZ,25.08,14
KAZ,24.08,11
KAZ,23.08,15
KAZ,22.08,18
KAZ,21.08,17
KAZ,20.08,15
KAZ,19.08,11
KAZ,18.08,13
KAZ,17.08,14
KAZ,16.08,16
KAZ,15.08,16
KAZ,14.08,18
KAZ,13.08,20
KAZ,12.08,19
KAZ,11.08,19
KAZ,10.08,23
KAZ,09.08,21
KAZ,08.08,19
KAZ,07.08,18
KAZ,06.08,17
KAZ,05.08,17
KAZ,04.08,18
KAZ,03.08,18
KAZ,02.08,17
KAZ,01.08,18
KAZ,31.07,19
KAZ,30.07,22
KAZ,29.07,23
KAZ,28.07,21
KAZ,27.07,20
KAZ,26.07,20
KAZ,25.07,20
KAZ,24.07,19
KAZ,23.07,18
KAZ,22.07,17
