city,curtime,temp,tempcount,clouds,rain,min,max,yearmax,yearmin
EKB,05.06,25,3,65,0,3,31,2009,2007
EKB,05.06,26,1,75,0,3,31,2009,2007
EKB,05.06,27,1,75,0,3,31,2009,2007
EKB,05.06,28,2,13,0,3,31,2009,2007
EKB,05.06,29,2,37,0,3,31,2009,2007
EKB,05.06,30,2,20,0,3,31,2009,2007
EKB,05.06,31,1,5,0,3,31,2009,2007
EKB,04.06,1,1,95,0,1,30,2005,2007
EKB,04.06,3,3,98,0.5,1,30,2005,2007
EKB,04.06,4,1,100,0,1,30,2005,2007
EKB,04.06,14,1,95,0,1,30,2005,2007
EKB,04.06,15,2,95,1,1,30,2005,2007
EKB,04.06,16,4,59,10,1,30,2005,2007
EKB,04.06,17,7,62,1,1,30,2005,2007
EKB,04.06,18,4,61,15,1,30,2005,2007
EKB,04.06,19,4,79,0,1,30,2005,2007
EKB,04.06,20,8,53,12,1,30,2005,2007
EKB,04.06,21,4,43,0,1,30,2005,2007
EKB,04.06,22,1,40,0,1,30,2005,2007
EKB,04.06,23,1,75,0,1,30,2005,2007
EKB,04.06,24,2,13,0.9,1,30,2005,2007
EKB,04.06,26,1,5,0,1,30,2005,2007
EKB,04.06,27,1,0,0,1,30,2005,2007
EKB,04.06,28,3,8,0,1,30,2005,2007
EKB,04.06,30,2,33,0,1,30,2005,2007
EKB,03.06,2,1,95,2,2,31,2005,2007
EKB,03.06,3,1,95,2,2,31,2005,2007
EKB,03.06,5,1,95,0,2,31,2005,2007
EKB,03.06,6,1,95,0,2,31,2005,2007
EKB,03.06,7,1,95,0,2,31,2005,2007
EKB,03.06,12,1,25,3,2,31,2005,2007
EKB,03.06,13,3,33,0,2,31,2005,2007
EKB,03.06,14,2,88,0,2,31,2005,2007
EKB,03.06,15,3,62,0,2,31,2005,2007
EKB,03.06,16,7,64,12,2,31,2005,2007
EKB,03.06,17,2,30,0.3,2,31,2005,2007
EKB,03.06,18,3,92,2,2,31,2005,2007
EKB,03.06,19,5,67,0.8,2,31,2005,2007
EKB,03.06,20,4,45,4.1,2,31,2005,2007
EKB,03.06,21,2,33,0,2,31,2005,2007
EKB,03.06,22,1,60,0,2,31,2005,2007
EKB,03.06,23,5,40,0,2,31,2005,2007
EKB,03.06,24,3,58,0,2,31,2005,2007
EKB,03.06,25,1,0,0,2,31,2005,2007
EKB,03.06,28,1,0,0,2,31,2005,2007
EKB,03.06,29,1,5,0,2,31,2005,2007
EKB,03.06,31,1,25,0,2,31,2005,2007
EKB,02.06,4,1,25,0,4,27,2014,2007
EKB,02.06,5,1,40,0,4,27,2014,2007
EKB,02.06,6,1,25,0,4,27,2014,2007
EKB,02.06,7,1,60,0,4,27,2014,2007
EKB,02.06,8,1,60,0,4,27,2014,2007
EKB,02.06,11,1,60,3,4,27,2014,2007
EKB,02.06,12,2,95,13,4,27,2014,2007
EKB,02.06,13,2,75,16,4,27,2014,2007
EKB,02.06,14,7,67,5,4,27,2014,2007
EKB,02.06,15,6,88,0,4,27,2014,2007
EKB,02.06,16,4,85,0,4,27,2014,2007
EKB,02.06,17,1,40,0,4,27,2014,2007
EKB,02.06,18,3,38,2,4,27,2014,2007
EKB,02.06,19,2,63,0.8,4,27,2014,2007
EKB,02.06,20,5,68,2,4,27,2014,2007
EKB,02.06,21,4,23,0,4,27,2014,2007
EKB,02.06,22,3,65,0,4,27,2014,2007
EKB,02.06,24,1,5,0,4,27,2014,2007
EKB,02.06,25,1,0,0,4,27,2014,2007
EKB,02.06,26,2,50,0,4,27,2014,2007
EKB,02.06,27,1,0,0,4,27,2014,2007
EKB,01.06,9,3,57,0.3,9,28,2012,2009
EKB,01.06,10,4,59,2,9,28,2012,2009
EKB,01.06,11,4,73,13,9,28,2012,2009
EKB,01.06,12,4,68,2.3,9,28,2012,2009
EKB,01.06,13,4,69,0.3,9,28,2012,2009
EKB,01.06,14,6,76,2,9,28,2012,2009
EKB,01.06,15,5,73,8.3,9,28,2012,2009
EKB,01.06,16,2,50,0,9,28,2012,2009
EKB,01.06,17,1,0,0,9,28,2012,2009
EKB,01.06,18,2,85,0.5,9,28,2012,2009
EKB,01.06,19,4,31,0.9,9,28,2012,2009
EKB,01.06,20,2,15,0,9,28,2012,2009
EKB,01.06,21,1,0,0,9,28,2012,2009
EKB,01.06,24,3,27,0,9,28,2012,2009
EKB,01.06,25,1,0,0,9,28,2012,2009
EKB,01.06,27,2,48,0,9,28,2012,2009
EKB,01.06,28,2,25,0,9,28,2012,2009
EKB,31.05,8,3,42,1.2999999999999998,8,27,2012,2009
EKB,31.05,9,1,60,0,8,27,2012,2009
EKB,31.05,10,2,68,0.7999999999999999,8,27,2012,2009
EKB,31.05,11,3,77,10.7,8,27,2012,2009
EKB,31.05,12,5,91,9.7,8,27,2012,2009
EKB,31.05,13,4,50,1,8,27,2012,2009
EKB,31.05,14,4,74,3,8,27,2012,2009
EKB,31.05,15,3,63,0,8,27,2012,2009
EKB,31.05,16,4,38,0,8,27,2012,2009
EKB,31.05,17,3,65,0,8,27,2012,2009
EKB,31.05,18,3,13,0,8,27,2012,2009
EKB,31.05,19,2,0,0,8,27,2012,2009
EKB,31.05,20,2,13,0,8,27,2012,2009
EKB,31.05,21,1,25,0,8,27,2012,2009
EKB,31.05,22,2,20,0,8,27,2012,2009
EKB,31.05,23,1,0,0,8,27,2012,2009
EKB,31.05,24,1,60,0,8,27,2012,2009
EKB,31.05,25,2,58,0,8,27,2012,2009
EKB,31.05,27,1,75,0,8,27,2012,2009
EKB,30.05,7,1,95,0.8,7,25,2013,2010
EKB,30.05,8,1,25,5,7,25,2013,2010
EKB,30.05,9,4,60,10,7,25,2013,2010
EKB,30.05,10,3,65,1,7,25,2013,2010
EKB,30.05,11,3,65,11,7,25,2013,2010
EKB,30.05,12,3,56,6,7,25,2013,2010
EKB,30.05,13,3,56,0.1,7,25,2013,2010
EKB,30.05,14,2,47,0,7,25,2013,2010
EKB,30.05,15,2,85,9,7,25,2013,2010
EKB,30.05,16,4,59,9,7,25,2013,2010
EKB,30.05,17,2,30,0,7,25,2013,2010
EKB,30.05,18,2,63,0,7,25,2013,2010
EKB,30.05,19,2,30,2,7,25,2013,2010
EKB,30.05,20,5,52,3,7,25,2013,2010
EKB,30.05,21,1,50,0,7,25,2013,2010
EKB,30.05,22,4,41,0,7,25,2013,2010
EKB,30.05,23,5,26,0,7,25,2013,2010
EKB,30.05,24,1,75,0,7,25,2013,2010
EKB,30.05,25,2,3,0,7,25,2013,2010
EKB,29.05,5,1,75,0.5,5,31,2007,2010
EKB,29.05,7,4,90,16.5,5,31,2007,2010
EKB,29.05,8,2,70,0,5,31,2007,2010
EKB,29.05,9,5,100,10,5,31,2007,2010
EKB,29.05,10,1,-1,0,5,31,2007,2010
EKB,29.05,11,1,5,0,5,31,2007,2010
EKB,29.05,12,3,83,7,5,31,2007,2010
EKB,29.05,13,2,0,14,5,31,2007,2010
EKB,29.05,14,2,37,0,5,31,2007,2010
EKB,29.05,15,2,75,0,5,31,2007,2010
EKB,29.05,16,4,36,22,5,31,2007,2010
EKB,29.05,17,1,60,0,5,31,2007,2010
EKB,29.05,18,1,0,0,5,31,2007,2010
EKB,29.05,19,2,100,0,5,31,2007,2010
EKB,29.05,20,1,-1,0,5,31,2007,2010
EKB,29.05,21,2,0,0,5,31,2007,2010
EKB,29.05,22,4,55,0,5,31,2007,2010
EKB,29.05,23,1,25,0,5,31,2007,2010
EKB,29.05,25,2,50,0,5,31,2007,2010
EKB,29.05,26,3,10,3,5,31,2007,2010
EKB,29.05,27,1,60,0,5,31,2007,2010
EKB,29.05,28,1,25,0,5,31,2007,2010
EKB,29.05,29,3,27,0,5,31,2007,2010
EKB,29.05,31,1,5,0,5,31,2007,2010
EKB,28.05,6,1,25,0,6,27,2007,2014
EKB,28.05,7,1,100,0.4,6,27,2007,2014
EKB,28.05,8,2,88,0,6,27,2007,2014
EKB,28.05,9,2,98,0,6,27,2007,2014
EKB,28.05,10,1,60,0,6,27,2007,2014
EKB,28.05,11,1,95,1,6,27,2007,2014
EKB,28.05,12,4,62,13,6,27,2007,2014
EKB,28.05,13,6,42,8,6,27,2007,2014
EKB,28.05,14,2,100,6,6,27,2007,2014
EKB,28.05,15,2,50,0,6,27,2007,2014
EKB,28.05,16,5,42,0,6,27,2007,2014
EKB,28.05,17,1,25,0,6,27,2007,2014
EKB,28.05,18,4,61,0,6,27,2007,2014
EKB,28.05,19,3,8,0,6,27,2007,2014
EKB,28.05,20,3,30,0,6,27,2007,2014
EKB,28.05,21,2,40,0,6,27,2007,2014
EKB,28.05,22,2,43,0,6,27,2007,2014
EKB,28.05,24,1,5,0,6,27,2007,2014
EKB,28.05,25,2,25,0,6,27,2007,2014
EKB,28.05,26,4,25,0,6,27,2007,2014
EKB,28.05,27,1,75,0,6,27,2007,2014
EKB,27.05,7,1,100,3,7,25,2013,2008
EKB,27.05,8,2,100,28,7,25,2013,2008
EKB,27.05,9,3,67,0,7,25,2013,2008
EKB,27.05,11,1,25,0,7,25,2013,2008
EKB,27.05,12,2,50,2,7,25,2013,2008
EKB,27.05,13,2,73,4,7,25,2013,2008
EKB,27.05,14,2,30,0,7,25,2013,2008
EKB,27.05,15,4,88,0,7,25,2013,2008
EKB,27.05,16,5,34,10,7,25,2013,2008
EKB,27.05,17,2,58,0.4,7,25,2013,2008
EKB,27.05,18,4,55,0,7,25,2013,2008
EKB,27.05,19,3,65,0,7,25,2013,2008
EKB,27.05,20,3,8,0,7,25,2013,2008
EKB,27.05,21,3,48,0,7,25,2013,2008
EKB,27.05,22,5,59,0,7,25,2013,2008
EKB,27.05,23,3,38,0,7,25,2013,2008
EKB,27.05,24,1,95,0,7,25,2013,2008
EKB,27.05,25,4,38,0,7,25,2013,2008
EKB,26.05,6,2,100,0,6,28,2013,2008
EKB,26.05,7,3,100,16,6,28,2013,2008
EKB,26.05,12,1,75,0,6,28,2013,2008
EKB,26.05,13,3,50,0,6,28,2013,2008
EKB,26.05,14,2,33,0,6,28,2013,2008
EKB,26.05,15,2,38,0,6,28,2013,2008
EKB,26.05,16,2,40,0,6,28,2013,2008
EKB,26.05,17,6,53,0,6,28,2013,2008
EKB,26.05,18,5,52,0,6,28,2013,2008
EKB,26.05,19,5,51,0,6,28,2013,2008
EKB,26.05,20,2,38,0.3,6,28,2013,2008
EKB,26.05,21,4,43,0,6,28,2013,2008
EKB,26.05,22,1,25,0,6,28,2013,2008
EKB,26.05,23,2,68,0,6,28,2013,2008
EKB,26.05,24,4,59,0,6,28,2013,2008
EKB,26.05,25,1,0,0,6,28,2013,2008
EKB,26.05,26,3,15,0,6,28,2013,2008
EKB,26.05,27,1,25,0,6,28,2013,2008
EKB,26.05,28,1,5,0,6,28,2013,2008
EKB,25.05,8,1,0,0,8,28,2014,2008
EKB,25.05,10,4,35,0,8,28,2014,2008
EKB,25.05,11,1,40,0,8,28,2014,2008
EKB,25.05,12,2,33,2,8,28,2014,2008
EKB,25.05,13,1,40,2,8,28,2014,2008
EKB,25.05,14,5,58,2,8,28,2014,2008
EKB,25.05,15,4,56,2,8,28,2014,2008
EKB,25.05,16,5,33,3,8,28,2014,2008
EKB,25.05,17,4,53,0.4,8,28,2014,2008
EKB,25.05,18,3,40,0,8,28,2014,2008
EKB,25.05,19,1,25,0,8,28,2014,2008
EKB,25.05,20,6,48,0,8,28,2014,2008
EKB,25.05,21,3,25,0,8,28,2014,2008
EKB,25.05,22,5,26,0,8,28,2014,2008
EKB,25.05,23,2,12,0,8,28,2014,2008
EKB,25.05,26,2,-1,0,8,28,2014,2008
EKB,25.05,28,1,40,0,8,28,2014,2008
EKB,24.05,0,1,25,0,0,23,2013,2014
EKB,24.05,6,2,47,2,0,23,2013,2014
EKB,24.05,7,2,80,7.5,0,23,2013,2014
EKB,24.05,8,5,74,0,0,23,2013,2014
EKB,24.05,9,2,85,0.5,0,23,2013,2014
EKB,24.05,11,2,38,0,0,23,2013,2014
EKB,24.05,12,2,88,0.8,0,23,2013,2014
EKB,24.05,13,4,41,2,0,23,2013,2014
EKB,24.05,14,2,13,0,0,23,2013,2014
EKB,24.05,15,4,31,0,0,23,2013,2014
EKB,24.05,16,4,49,0,0,23,2013,2014
EKB,24.05,17,5,47,0,0,23,2013,2014
EKB,24.05,18,4,54,0,0,23,2013,2014
EKB,24.05,19,2,63,0,0,23,2013,2014
EKB,24.05,20,2,15,0,0,23,2013,2014
EKB,24.05,21,3,10,0,0,23,2013,2014
EKB,24.05,22,2,40,0,0,23,2013,2014
EKB,24.05,23,1,40,0,0,23,2013,2014
EKB,23.05,7,1,95,0,7,28,2014,2008
EKB,23.05,8,3,72,0.5,7,28,2014,2008
EKB,23.05,9,3,33,0.5,7,28,2014,2008
EKB,23.05,10,4,86,0.3,7,28,2014,2008
EKB,23.05,11,2,50,0,7,28,2014,2008
EKB,23.05,12,4,49,0,7,28,2014,2008
EKB,23.05,13,1,100,0,7,28,2014,2008
EKB,23.05,14,4,45,0.5,7,28,2014,2008
EKB,23.05,15,3,65,3,7,28,2014,2008
EKB,23.05,16,2,50,3,7,28,2014,2008
EKB,23.05,17,4,61,0,7,28,2014,2008
EKB,23.05,18,4,44,0.1,7,28,2014,2008
EKB,23.05,19,4,58,0,7,28,2014,2008
EKB,23.05,20,2,43,0,7,28,2014,2008
EKB,23.05,21,2,50,2,7,28,2014,2008
EKB,23.05,22,1,50,0,7,28,2014,2008
EKB,23.05,23,1,25,0,7,28,2014,2008
EKB,23.05,24,1,95,0,7,28,2014,2008
EKB,23.05,25,1,40,0,7,28,2014,2008
EKB,23.05,26,1,0,0,7,28,2014,2008
EKB,23.05,28,2,0,0,7,28,2014,2008
EKB,22.05,5,1,0,0,5,27,2014,2009
EKB,22.05,7,1,60,0,5,27,2014,2009
EKB,22.05,8,4,69,0,5,27,2014,2009
EKB,22.05,9,1,75,0,5,27,2014,2009
EKB,22.05,11,3,78,3.4,5,27,2014,2009
EKB,22.05,12,3,58,0,5,27,2014,2009
EKB,22.05,13,4,78,2,5,27,2014,2009
EKB,22.05,15,2,68,1.2,5,27,2014,2009
EKB,22.05,16,6,13,0.3,5,27,2014,2009
EKB,22.05,17,2,40,3,5,27,2014,2009
EKB,22.05,18,2,85,0.3,5,27,2014,2009
EKB,22.05,19,3,52,0,5,27,2014,2009
EKB,22.05,20,5,53,0,5,27,2014,2009
EKB,22.05,21,1,75,0,5,27,2014,2009
EKB,22.05,22,3,53,0,5,27,2014,2009
EKB,22.05,23,2,33,0.3,5,27,2014,2009
EKB,22.05,24,3,35,0,5,27,2014,2009
EKB,22.05,25,3,33,0,5,27,2014,2009
EKB,22.05,27,1,60,0,5,27,2014,2009
EKB,21.05,4,2,60,0,4,27,2012,2009
EKB,21.05,6,4,60,0,4,27,2012,2009
EKB,21.05,7,3,100,8,4,27,2012,2009
EKB,21.05,8,2,100,0,4,27,2012,2009
EKB,21.05,9,1,100,0,4,27,2012,2009
EKB,21.05,10,2,98,0,4,27,2012,2009
EKB,21.05,11,2,85,0,4,27,2012,2009
EKB,21.05,12,2,78,0,4,27,2012,2009
EKB,21.05,14,1,25,0,4,27,2012,2009
EKB,21.05,15,3,90,6,4,27,2012,2009
EKB,21.05,16,3,82,0,4,27,2012,2009
EKB,21.05,18,4,76,0.4,4,27,2012,2009
EKB,21.05,19,1,75,0,4,27,2012,2009
EKB,21.05,20,2,60,0,4,27,2012,2009
EKB,21.05,21,2,75,0.4,4,27,2012,2009
EKB,21.05,22,2,50,0,4,27,2012,2009
EKB,21.05,23,2,75,0,4,27,2012,2009
EKB,21.05,24,6,32,0.5,4,27,2012,2009
EKB,21.05,25,2,60,0,4,27,2012,2009
EKB,21.05,26,1,60,0,4,27,2012,2009
EKB,21.05,27,2,50,0,4,27,2012,2009
EKB,20.05,3,1,25,0,3,27,2012,2009
EKB,20.05,6,3,45,0,3,27,2012,2009
EKB,20.05,8,2,88,3,3,27,2012,2009
EKB,20.05,9,5,74,0,3,27,2012,2009
EKB,20.05,10,2,30,0,3,27,2012,2009
EKB,20.05,11,2,38,0,3,27,2012,2009
EKB,20.05,12,2,48,0,3,27,2012,2009
EKB,20.05,13,4,55,0,3,27,2012,2009
EKB,20.05,14,3,25,0,3,27,2012,2009
EKB,20.05,15,3,17,0,3,27,2012,2009
EKB,20.05,16,4,26,0,3,27,2012,2009
EKB,20.05,17,3,33,0,3,27,2012,2009
EKB,20.05,18,2,50,6,3,27,2012,2009
EKB,20.05,19,1,25,0,3,27,2012,2009
EKB,20.05,20,2,75,6,3,27,2012,2009
EKB,20.05,21,2,50,0,3,27,2012,2009
EKB,20.05,24,2,3,0,3,27,2012,2009
EKB,20.05,25,3,42,0,3,27,2012,2009
EKB,20.05,26,2,58,0,3,27,2012,2009
EKB,20.05,27,2,55,0,3,27,2012,2009
EKB,19.05,2,1,75,3,2,26,2012,2006
EKB,19.05,5,3,65,0,2,26,2012,2006
EKB,19.05,6,1,75,0,2,26,2012,2006
EKB,19.05,9,3,47,0,2,26,2012,2006
EKB,19.05,10,1,75,0.9,2,26,2012,2006
EKB,19.05,11,1,75,0,2,26,2012,2006
EKB,19.05,12,2,53,0.9,2,26,2012,2006
EKB,19.05,13,4,44,0,2,26,2012,2006
EKB,19.05,14,6,28,0,2,26,2012,2006
EKB,19.05,16,3,65,0,2,26,2012,2006
EKB,19.05,17,4,56,0,2,26,2012,2006
EKB,19.05,18,4,84,0,2,26,2012,2006
EKB,19.05,19,4,54,0,2,26,2012,2006
EKB,19.05,20,2,30,0,2,26,2012,2006
EKB,19.05,21,2,58,0,2,26,2012,2006
EKB,19.05,22,2,13,7,2,26,2012,2006
EKB,19.05,23,2,38,0,2,26,2012,2006
EKB,19.05,24,3,28,0,2,26,2012,2006
EKB,19.05,25,1,0,0,2,26,2012,2006
EKB,19.05,26,1,0,0,2,26,2012,2006
EKB,18.05,3,1,95,0,3,25,2011,2013
EKB,18.05,5,1,100,0.5,3,25,2011,2013
EKB,18.05,6,2,88,0.8,3,25,2011,2013
EKB,18.05,7,5,42,0,3,25,2011,2013
EKB,18.05,8,2,100,0,3,25,2011,2013
EKB,18.05,9,4,83,0,3,25,2011,2013
EKB,18.05,10,1,95,0,3,25,2011,2013
EKB,18.05,11,5,20,2.3,3,25,2011,2013
EKB,18.05,12,3,41,0,3,25,2011,2013
EKB,18.05,13,3,90,0,3,25,2011,2013
EKB,18.05,14,2,20,2,3,25,2011,2013
EKB,18.05,16,2,63,0,3,25,2011,2013
EKB,18.05,17,3,27,0.5,3,25,2011,2013
EKB,18.05,19,3,45,0.5,3,25,2011,2013
EKB,18.05,20,3,45,0,3,25,2011,2013
EKB,18.05,21,3,38,0.4,3,25,2011,2013
EKB,18.05,22,1,40,0,3,25,2011,2013
EKB,18.05,23,1,60,0,3,25,2011,2013
EKB,18.05,24,3,33,0,3,25,2011,2013
EKB,18.05,25,2,33,0,3,25,2011,2013
EKB,17.05,2,1,100,11,2,27,2005,2009
EKB,17.05,3,4,100,14,2,27,2005,2009
EKB,17.05,4,4,75,5,2,27,2005,2009
EKB,17.05,5,1,100,2,2,27,2005,2009
EKB,17.05,7,1,40,1,2,27,2005,2009
EKB,17.05,9,1,25,0,2,27,2005,2009
EKB,17.05,10,2,85,1,2,27,2005,2009
EKB,17.05,11,4,78,2,2,27,2005,2009
EKB,17.05,12,2,38,0,2,27,2005,2009
EKB,17.05,13,2,25,0,2,27,2005,2009
EKB,17.05,14,4,21,2,2,27,2005,2009
EKB,17.05,15,4,38,0,2,27,2005,2009
EKB,17.05,16,2,37,0,2,27,2005,2009
EKB,17.05,17,5,45,0,2,27,2005,2009
EKB,17.05,18,1,25,0,2,27,2005,2009
EKB,17.05,19,2,13,0,2,27,2005,2009
EKB,17.05,20,5,17,0,2,27,2005,2009
EKB,17.05,22,1,0,0,2,27,2005,2009
EKB,17.05,23,1,5,0,2,27,2005,2009
EKB,17.05,25,1,25,0,2,27,2005,2009
EKB,17.05,26,1,5,0,2,27,2005,2009
EKB,17.05,27,1,60,0,2,27,2005,2009
EKB,16.05,5,1,60,0,5,28,2005,2008
EKB,16.05,9,4,59,4,5,28,2005,2008
EKB,16.05,10,1,75,0,5,28,2005,2008
EKB,16.05,11,5,32,0,5,28,2005,2008
EKB,16.05,12,3,21,0,5,28,2005,2008
EKB,16.05,13,2,68,2,5,28,2005,2008
EKB,16.05,14,5,36,0,5,28,2005,2008
EKB,16.05,15,5,43,4,5,28,2005,2008
EKB,16.05,16,2,37,0,5,28,2005,2008
EKB,16.05,17,4,26,0,5,28,2005,2008
EKB,16.05,18,1,40,0,5,28,2005,2008
EKB,16.05,19,2,85,0,5,28,2005,2008
EKB,16.05,20,2,33,0.5,5,28,2005,2008
EKB,16.05,21,2,3,0,5,28,2005,2008
EKB,16.05,22,2,38,0,5,28,2005,2008
EKB,16.05,23,3,50,0,5,28,2005,2008
EKB,16.05,24,1,40,0,5,28,2005,2008
EKB,16.05,25,3,22,0,5,28,2005,2008
EKB,16.05,27,1,25,0,5,28,2005,2008
EKB,16.05,28,1,25,0,5,28,2005,2008
EKB,15.05,1,4,100,44,1,31,2014,2007
EKB,15.05,4,1,100,4,1,31,2014,2007
EKB,15.05,7,1,100,0,1,31,2014,2007
EKB,15.05,8,3,66,1,1,31,2014,2007
EKB,15.05,9,3,48,4,1,31,2014,2007
EKB,15.05,10,3,83,0,1,31,2014,2007
EKB,15.05,11,2,33,0,1,31,2014,2007
EKB,15.05,12,5,62,0,1,31,2014,2007
EKB,15.05,13,4,58,0,1,31,2014,2007
EKB,15.05,15,1,25,0,1,31,2014,2007
EKB,15.05,16,2,63,0,1,31,2014,2007
EKB,15.05,17,2,75,0.6,1,31,2014,2007
EKB,15.05,18,1,75,0,1,31,2014,2007
EKB,15.05,19,2,25,0.6,1,31,2014,2007
EKB,15.05,21,2,0,0,1,31,2014,2007
EKB,15.05,23,3,48,0,1,31,2014,2007
EKB,15.05,24,1,25,0,1,31,2014,2007
EKB,15.05,25,1,0,0,1,31,2014,2007
EKB,15.05,26,4,50,0,1,31,2014,2007
EKB,15.05,28,2,0,0,1,31,2014,2007
EKB,15.05,29,1,0,0,1,31,2014,2007
EKB,15.05,31,2,30,0,1,31,2014,2007
EKB,14.05,5,1,-1,0,5,30,2014,2011
EKB,14.05,6,3,97,8,5,30,2014,2011
EKB,14.05,7,4,84,8,5,30,2014,2011
EKB,14.05,8,4,86,0,5,30,2014,2011
EKB,14.05,9,2,73,0,5,30,2014,2011
EKB,14.05,10,1,50,0,5,30,2014,2011
EKB,14.05,15,1,0,0,5,30,2014,2011
EKB,14.05,16,1,25,0,5,30,2014,2011
EKB,14.05,18,2,20,0,5,30,2014,2011
EKB,14.05,19,3,8,0,5,30,2014,2011
EKB,14.05,20,3,0,0,5,30,2014,2011
EKB,14.05,21,2,0,0,5,30,2014,2011
EKB,14.05,22,5,28,0,5,30,2014,2011
EKB,14.05,23,3,33,0,5,30,2014,2011
EKB,14.05,24,7,28,0,5,30,2014,2011
EKB,14.05,25,2,43,0,5,30,2014,2011
EKB,14.05,26,1,-1,0,5,30,2014,2011
EKB,14.05,27,2,0,0,5,30,2014,2011
EKB,14.05,28,1,0,0,5,30,2014,2011
EKB,14.05,29,1,0,0,5,30,2014,2011
EKB,14.05,30,1,0,0,5,30,2014,2011
EKB,13.05,4,1,75,0,4,28,2014,2011
EKB,13.05,5,1,0,0,4,28,2014,2011
EKB,13.05,6,2,100,0.4,4,28,2014,2011
EKB,13.05,8,4,80,0,4,28,2014,2011
EKB,13.05,9,1,75,0,4,28,2014,2011
EKB,13.05,11,2,73,0,4,28,2014,2011
EKB,13.05,12,1,40,3,4,28,2014,2011
EKB,13.05,13,1,95,0,4,28,2014,2011
EKB,13.05,14,2,68,3,4,28,2014,2011
EKB,13.05,15,2,15,0,4,28,2014,2011
EKB,13.05,17,1,-1,0,4,28,2014,2011
EKB,13.05,18,3,17,0,4,28,2014,2011
EKB,13.05,19,4,13,0,4,28,2014,2011
EKB,13.05,21,2,12,0,4,28,2014,2011
EKB,13.05,22,4,31,0,4,28,2014,2011
EKB,13.05,23,3,28,0,4,28,2014,2011
EKB,13.05,24,5,23,0,4,28,2014,2011
EKB,13.05,25,3,48,0,4,28,2014,2011
EKB,13.05,26,2,33,0,4,28,2014,2011
EKB,13.05,27,3,63,0,4,28,2014,2011
EKB,13.05,28,3,17,0,4,28,2014,2011
EKB,12.05,3,1,0,0,3,29,2014,2011
EKB,12.05,4,1,75,0,3,29,2014,2011
EKB,12.05,6,2,75,0,3,29,2014,2011
EKB,12.05,7,3,60,0.8,3,29,2014,2011
EKB,12.05,9,1,100,0,3,29,2014,2011
EKB,12.05,10,2,0,0,3,29,2014,2011
EKB,12.05,11,2,50,2,3,29,2014,2011
EKB,12.05,12,1,25,0.8,3,29,2014,2011
EKB,12.05,13,4,60,6,3,29,2014,2011
EKB,12.05,14,1,25,0.5,3,29,2014,2011
EKB,12.05,15,3,20,0,3,29,2014,2011
EKB,12.05,17,2,13,0,3,29,2014,2011
EKB,12.05,18,2,0,0,3,29,2014,2011
EKB,12.05,19,1,0,0,3,29,2014,2011
EKB,12.05,21,5,36,0,3,29,2014,2011
EKB,12.05,22,4,40,0,3,29,2014,2011
EKB,12.05,23,3,22,0,3,29,2014,2011
EKB,12.05,24,1,25,0,3,29,2014,2011
EKB,12.05,25,4,49,0,3,29,2014,2011
EKB,12.05,26,2,23,0,3,29,2014,2011
EKB,12.05,27,1,25,0,3,29,2014,2011
EKB,12.05,28,2,25,0,3,29,2014,2011
EKB,12.05,29,2,15,0,3,29,2014,2011
EKB,11.05,4,1,100,0,4,27,2006,2011
EKB,11.05,6,1,100,0,4,27,2006,2011
EKB,11.05,7,1,100,0,4,27,2006,2011
EKB,11.05,8,1,25,0,4,27,2006,2011
EKB,11.05,9,1,95,0,4,27,2006,2011
EKB,11.05,10,1,75,0,4,27,2006,2011
EKB,11.05,11,4,73,0,4,27,2006,2011
EKB,11.05,12,1,100,0,4,27,2006,2011
EKB,11.05,13,3,53,9,4,27,2006,2011
EKB,11.05,14,2,50,0,4,27,2006,2011
EKB,11.05,15,2,37,9,4,27,2006,2011
EKB,11.05,16,6,36,0.3,4,27,2006,2011
EKB,11.05,17,2,12,0,4,27,2006,2011
EKB,11.05,19,4,25,0,4,27,2006,2011
EKB,11.05,20,3,35,0,4,27,2006,2011
EKB,11.05,21,6,8,0,4,27,2006,2011
EKB,11.05,22,3,18,0,4,27,2006,2011
EKB,11.05,23,1,-1,0,4,27,2006,2011
EKB,11.05,24,3,51,0,4,27,2006,2011
EKB,11.05,25,2,12,0,4,27,2006,2011
EKB,11.05,27,1,25,0,4,27,2006,2011
EKB,10.05,7,1,75,0,7,24,2014,2013
EKB,10.05,8,3,75,0,7,24,2014,2013
EKB,10.05,9,1,25,0,7,24,2014,2013
EKB,10.05,11,1,75,0,7,24,2014,2013
EKB,10.05,12,4,49,2.4,7,24,2014,2013
EKB,10.05,14,1,0,0,7,24,2014,2013
EKB,10.05,15,5,42,0,7,24,2014,2013
EKB,10.05,16,7,36,1,7,24,2014,2013
EKB,10.05,17,5,47,0,7,24,2014,2013
EKB,10.05,18,6,52,2,7,24,2014,2013
EKB,10.05,19,4,46,0,7,24,2014,2013
EKB,10.05,20,3,17,0,7,24,2014,2013
EKB,10.05,21,4,30,0,7,24,2014,2013
EKB,10.05,22,3,38,0,7,24,2014,2013
EKB,10.05,24,1,0,0,7,24,2014,2013
EKB,09.05,5,1,40,0,5,24,2011,2013
EKB,09.05,7,1,100,0,5,24,2011,2013
EKB,09.05,8,5,99,1.3,5,24,2011,2013
EKB,09.05,9,6,86,1.5,5,24,2011,2013
EKB,09.05,10,2,80,0,5,24,2011,2013
